         --- PACKET LOG ---
CHANNEL: DatagramSocket1
INTERLEAVER DEPTH: 2
TIMESTAMP: 10-03-2026_23-40-59
-----------------------------------------
SEQ NO RECEIVED  DELAY(ms)  STATUS      
779    1         0          OK          
780    1         0          OK          
781    1         0          OK          
782    1         0          OK          
783    1         0          OK          
784    1         0          OK          
785    1         0          OK          
786    1         0          OK          
787    1         0          OK          
788    1         0          OK          
789    1         0          OK          
790    1         0          OK          
791    1         0          OK          
792    1         0          OK          
793    1         0          OK          
794    1         0          OK          
795    1         0          OK          
796    1         0          OK          
797    1         0          OK          
798    1         0          OK          
799    1         1          OK          
800    1         0          OK          
801    1         0          OK          
802    1         0          OK          
803    1         0          OK          
804    1         0          OK          
805    1         0          OK          
806    1         0          OK          
807    1         0          OK          
808    1         0          OK          
809    1         0          OK          
810    1         0          OK          
811    1         0          OK          
812    1         1          OK          
813    1         0          OK          
814    1         0          OK          
815    1         0          OK          
816    1         0          OK          
817    1         0          OK          
818    1         0          OK          
819    1         0          OK          
820    1         0          OK          
821    1         0          OK          
822    1         0          OK          
823    1         0          OK          
824    1         0          OK          
825    1         0          OK          
826    1         0          OK          
827    1         0          OK          
828    1         0          OK          
829    1         0          OK          
830    1         0          OK          
831    1         0          OK          
832    1         0          OK          
833    1         0          OK          
834    1         0          OK          
835    1         0          OK          
836    1         0          OK          
837    1         0          OK          
838    1         0          OK          
839    1         0          OK          
840    1         0          OK          
841    1         0          OK          
842    1         0          OK          
843    1         0          OK          
844    1         0          OK          
845    1         0          OK          
846    1         1          OK          
847    1         1          OK          
848    1         0          OK          
849    1         0          OK          
850    1         0          OK          
851    1         0          OK          
852    1         0          OK          
853    1         0          OK          
854    1         1          OK          
855    1         1          OK          
856    1         0          OK          
857    1         0          OK          
858    1         0          OK          
859    1         0          OK          
860    1         0          OK          
861    1         1          OK          
862    1         1          OK          
863    1         1          OK          
864    1         0          OK          
865    1         0          OK          
866    1         0          OK          
867    1         0          OK          
868    1         0          OK          
869    1         0          OK          
870    1         0          OK          
871    1         0          OK          
872    1         0          OK          
873    1         0          OK          
874    1         0          OK          
875    1         0          OK          
876    1         0          OK          
877    1         0          OK          
878    1         0          OK          
879    1         0          OK          
880    1         0          OK          
881    1         0          OK          
882    1         0          OK          
883    1         0          OK          
884    1         0          OK          
885    1         0          OK          
886    1         1          OK          
887    1         1          OK          
888    1         0          OK          
889    1         0          OK          
890    1         0          OK          
891    1         0          OK          
892    1         0          OK          
893    1         0          OK          
894    1         0          OK          
895    1         0          OK          
896    1         0          OK          
897    1         0          OK          
898    1         0          OK          
899    1         0          OK          
900    1         0          OK          
901    1         0          OK          
902    1         0          OK          
903    1         0          OK          
904    1         0          OK          
905    1         0          OK          
906    1         1          OK          
907    1         1          OK          
908    1         0          OK          
909    1         1          OK          
910    1         0          OK          
911    1         0          OK          
912    1         0          OK          
913    1         0          OK          
914    1         0          OK          
915    1         0          OK          
916    1         0          OK          
917    1         0          OK          
918    1         0          OK          
919    1         0          OK          
920    1         0          OK          
921    1         0          OK          
922    1         0          OK          
923    1         0          OK          
924    1         0          OK          
925    1         0          OK          
926    1         0          OK          
927    1         0          OK          
928    1         0          OK          
929    1         0          OK          
930    1         0          OK          
931    1         0          OK          
932    1         0          OK          
933    1         0          OK          
934    1         0          OK          
935    1         0          OK          
936    1         0          OK          
937    1         0          OK          
938    1         1          OK          
939    1         1          OK          
940    1         0          OK          
941    1         0          OK          
942    1         0          OK          
943    1         0          OK          
944    1         0          OK          
945    1         1          OK          
946    1         1          OK          
947    1         0          OK          
948    1         0          OK          
949    1         0          OK          
950    1         0          OK          
951    1         0          OK          
952    1         0          OK          
953    1         0          OK          
954    1         0          OK          
955    1         0          OK          
956    1         0          OK          
957    1         0          OK          
958    1         0          OK          
959    1         0          OK          
960    1         0          OK          
961    1         0          OK          
962    1         0          OK          
963    1         0          OK          
964    1         0          OK          
965    1         0          OK          
966    1         0          OK          
967    1         0          OK          
968    1         1          OK          
969    1         1          OK          
970    1         0          OK          
971    1         0          OK          
972    1         0          OK          
973    1         0          OK          
974    1         0          OK          
975    1         0          OK          
976    1         0          OK          
977    1         0          OK          
978    1         0          OK          
979    1         0          OK          
980    1         0          OK          
981    1         0          OK          
982    1         0          OK          
983    1         0          OK          
984    1         1          OK          
985    1         1          OK          
986    1         0          OK          
987    1         0          OK          
988    1         0          OK          
989    1         0          OK          
990    1         0          OK          
991    1         0          OK          
992    1         0          OK          
993    1         0          OK          
994    1         0          OK          
995    1         0          OK          
996    1         0          OK          
997    1         0          OK          
998    1         0          OK          
999    1         0          OK          
1000   1         1          OK          
1001   1         1          OK          
1002   1         0          OK          
1003   1         0          OK          
1004   1         0          OK          
1005   1         0          OK          
1006   1         0          OK          
1007   1         0          OK          
1008   1         0          OK          
1009   1         0          OK          
1010   1         0          OK          
1011   1         0          OK          
1012   1         0          OK          
1013   1         0          OK          
1014   1         0          OK          
1015   1         0          OK          
1016   1         0          OK          
1017   1         0          OK          
1018   1         0          OK          
1019   1         0          OK          
1020   1         0          OK          
1021   1         0          OK          
1022   1         0          OK          
1023   1         0          OK          
1024   1         0          OK          
1025   1         0          OK          
1026   1         0          OK          
1027   1         0          OK          
1028   1         1          OK          
1029   1         1          OK          
1030   1         0          OK          
1031   1         0          OK          
1032   1         0          OK          
1033   1         0          OK          
1034   1         0          OK          
1035   1         0          OK          
1036   1         0          OK          
1037   1         0          OK          
1038   1         0          OK          
1039   1         0          OK          
1040   1         0          OK          
1041   1         0          OK          
1042   1         0          OK          
1043   1         0          OK          
1044   1         0          OK          
1045   1         0          OK          
1046   1         0          OK          
1047   1         0          OK          
1048   1         0          OK          
1049   1         0          OK          
1050   1         0          OK          
1051   1         0          OK          
1052   1         0          OK          
1053   1         0          OK          
1054   1         1          OK          
1055   1         1          OK          
1056   1         0          OK          
1057   1         0          OK          
1058   1         1          OK          
1059   1         1          OK          
1060   1         0          OK          
1061   1         0          OK          
1062   1         0          OK          
1063   1         0          OK          
1064   1         0          OK          
1065   1         0          OK          
1066   1         0          OK          
1067   1         0          OK          
1068   1         0          OK          
1069   1         0          OK          
1070   1         0          OK          
1071   1         0          OK          
1072   1         0          OK          
1073   1         0          OK          
1074   1         0          OK          
1075   1         0          OK          
1076   1         0          OK          
1077   1         0          OK          
1078   1         0          OK          
1079   1         0          OK          
1080   1         0          OK          
1081   1         0          OK          
1082   1         0          OK          
1083   1         0          OK          
1084   1         0          OK          
1085   1         0          OK          
1086   1         0          OK          
1087   1         0          OK          
1088   1         0          OK          
1089   1         0          OK          
1090   1         0          OK          
1091   1         0          OK          
1092   1         0          OK          
1093   1         0          OK          
1094   1         0          OK          
1095   1         0          OK          
1096   1         0          OK          
1097   1         0          OK          
1098   1         0          OK          
1099   1         0          OK          
1100   1         0          OK          
1101   1         0          OK          
1102   1         0          OK          
1103   1         0          OK          
1104   1         0          OK          
1105   1         0          OK          
1106   1         0          OK          
1107   1         0          OK          
1108   1         0          OK          
1109   1         0          OK          
1110   1         0          OK          
1111   1         0          OK          
1112   1         0          OK          
1113   1         0          OK          
1114   1         0          OK          
1115   1         0          OK          
1116   1         0          OK          
1117   1         0          OK          
1118   1         0          OK          
1119   1         0          OK          
1120   1         0          OK          
1121   1         0          OK          
1122   1         0          OK          
1123   1         0          OK          
1124   1         0          OK          
1125   1         0          OK          
1126   1         0          OK          
1127   1         0          OK          
1128   1         0          OK          
1129   1         0          OK          
1130   1         0          OK          
1131   1         0          OK          
1132   1         0          OK          
1133   1         0          OK          
1134   1         0          OK          
1135   1         0          OK          
1136   1         0          OK          
1137   1         0          OK          
1138   1         0          OK          
1139   1         0          OK          
1140   1         0          OK          
1141   1         0          OK          
1142   1         0          OK          
1143   1         0          OK          
1144   1         0          OK          
1145   1         0          OK          
1146   1         0          OK          
1147   1         0          OK          
1148   1         0          OK          
1149   1         0          OK          
1150   1         1          OK          
1151   1         0          OK          
1152   1         0          OK          
1153   1         0          OK          
1154   1         0          OK          
1155   1         0          OK          
1156   1         0          OK          
1157   1         0          OK          
1158   1         0          OK          
1159   1         0          OK          
1160   1         0          OK          
1161   1         0          OK          
1162   1         1          OK          
1163   1         1          OK          
1164   1         0          OK          
1165   1         0          OK          
1166   1         0          OK          
1167   1         0          OK          
1168   1         1          OK          
1169   1         0          OK          
1170   1         0          OK          
1171   1         0          OK          
1172   1         0          OK          
1173   1         0          OK          
1174   1         0          OK          
1175   1         1          OK          
1176   1         1          OK          
1177   1         0          OK          
1178   1         0          OK          
1179   1         1          OK          
1180   1         0          OK          
1181   1         0          OK          
1182   1         0          OK          
1183   1         0          OK          
1184   1         0          OK          
1185   1         0          OK          
1186   1         0          OK          
1187   1         0          OK          
1188   1         0          OK          
1189   1         0          OK          
1190   1         0          OK          
1191   1         0          OK          
1192   1         0          OK          
1193   1         0          OK          
1194   1         0          OK          
1195   1         0          OK          
1196   1         0          OK          
1197   1         0          OK          
1198   1         0          OK          
1199   1         0          OK          
1200   1         0          OK          
1201   1         0          OK          
1202   1         0          OK          
1203   1         0          OK          
1204   1         0          OK          
1205   1         0          OK          
1206   1         0          OK          
1207   1         0          OK          
1208   1         0          OK          
1209   1         0          OK          
1210   1         0          OK          
1211   1         0          OK          
1212   1         0          OK          
1213   1         0          OK          
1214   1         0          OK          
1215   1         0          OK          
1216   1         0          OK          
1217   1         0          OK          
1218   1         0          OK          
1219   1         0          OK          
1220   1         0          OK          
1221   1         0          OK          
1222   1         0          OK          
1223   1         0          OK          
1224   1         0          OK          
1225   1         0          OK          
1226   1         0          OK          
1227   1         0          OK          
1228   1         0          OK          
1229   1         0          OK          
1230   1         0          OK          
1231   1         0          OK          
1232   1         0          OK          
1233   1         0          OK          
1234   1         0          OK          
1235   1         0          OK          
1236   1         0          OK          
1237   1         0          OK          
1238   1         0          OK          
1239   1         0          OK          
1240   1         0          OK          
1241   1         0          OK          
1242   1         0          OK          
1243   1         0          OK          
1244   1         0          OK          
1245   1         0          OK          
1246   1         0          OK          
1247   1         0          OK          
1248   1         0          OK          
1249   1         0          OK          
1250   1         0          OK          
1251   1         0          OK          
1252   1         1          OK          
1253   1         1          OK          
1254   1         0          OK          
1255   1         0          OK          
1256   1         1          OK          
1257   1         1          OK          
1258   1         0          OK          
1259   1         0          OK          
1260   1         0          OK          
1261   1         0          OK          
1262   1         0          OK          
1263   1         0          OK          
1264   1         1          OK          
1265   1         1          OK          
1266   1         0          OK          
1267   1         0          OK          
1268   1         0          OK          
1269   1         1          OK          
1270   1         0          OK          
1271   1         0          OK          
1272   1         0          OK          
1273   1         0          OK          
1274   1         0          OK          
1275   1         0          OK          
1276   1         0          OK          
1277   1         0          OK          
1278   1         0          OK          
1279   1         0          OK          
1280   1         1          OK          
1281   1         1          OK          
1282   1         0          OK          
1283   1         0          OK          
1284   1         0          OK          
1285   1         0          OK          
1286   1         0          OK          
1287   1         0          OK          
1288   1         0          OK          
1289   1         0          OK          
1290   1         0          OK          
1291   1         0          OK          
1292   1         0          OK          
1293   1         0          OK          
1294   1         0          OK          
1295   1         0          OK          
1296   1         0          OK          
1297   1         0          OK          
1298   1         0          OK          
1299   1         0          OK          
1300   1         1          OK          
1301   1         1          OK          
1302   1         0          OK          
1303   1         0          OK          
1304   1         0          OK          
1305   1         0          OK          
1306   1         0          OK          
1307   1         0          OK          
1308   1         0          OK          
1309   1         0          OK          
1310   1         0          OK          
1311   1         0          OK          
1312   1         0          OK          
1313   1         0          OK          
1314   1         0          OK          
1315   1         0          OK          
1316   1         0          OK          
1317   1         0          OK          
1318   1         0          OK          
1319   1         0          OK          
1320   1         0          OK          
1321   1         0          OK          
1322   1         0          OK          
1323   1         0          OK          
1324   1         1          OK          
1325   1         0          OK          
1326   1         0          OK          
1327   1         0          OK          
1328   1         0          OK          
1329   1         0          OK          
1330   1         0          OK          
1331   1         0          OK          
1332   1         0          OK          
1333   1         0          OK          
1334   1         0          OK          
1335   1         0          OK          
1336   1         0          OK          
1337   1         0          OK          
1338   1         0          OK          
1339   1         0          OK          
1340   1         0          OK          
1341   1         0          OK          
1342   1         2          OK          
1343   1         2          OK          
